,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
1649,417320,en,Descendants 2,56.328,2017-07-21,7.5,1295,"['Family', 'Fantasy', 'TV Movie', 'Music', 'Adventure', 'Action', 'Romance']","When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.",0,111,Long live evil
1650,818647,es,A través de mi ventana,43.037,2022-02-04,0.0,0,"['Drama', 'Romance']","Raquel has had a longtime crush on her hot neighbor, Ares, whom she secretly watches but has never spoken to. Can she make Ares fall in love with her?",0,0,
1651,245992,en,Hentai kazoku,46.084,2005-07-29,5.8,9,"['Horror', 'Fantasy']","Sexual bombshell Reiko Yamaguchi, star of the smash-hit Japanese Wife Next Door films, is back and this time she needs an exorcist! Is her new husband possessed by a demon or is he just a pervert? And what's up with her father-in-law and his insatiable desire for Reiko? Something is definitely wrong with Reiko's family, and only an exorcist can help! Akira Fukamachi directs this raunchy take on exorcism.",1000000,56,
1652,551804,en,Freaky,39.609,2020-11-12,6.8,852,"['Horror', 'Thriller', 'Comedy', 'Fantasy']","A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.",15104310,102,Basic switch. Killer new look.
1653,257346,ja,アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー,47.563,2014-03-25,6.4,169,"['Animation', 'Science Fiction', 'Action']","When the Punisher takes out a black-market weapons dealer, he stumbles upon a far-reaching terrorist plot devised by a group known as Leviathan.",0,83,
1654,48988,en,Hall Pass,36.06,2011-02-25,5.6,1540,"['Comedy', 'Romance']","When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages, they grant the guys a 'hall pass'—one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life—and themselves—are completely and hilariously out of sync with reality.",86157237,105,One week. No rules.
1655,589082,ja,薄暮,48.276,2019-06-21,6.5,15,"['Animation', 'Drama']","Hakubo tells the story of two young people who live in rural Fukushima: Sachi Koyama, a girl who excels at playing the violin, and Yuusuke Kijinami, a boy who loves to paint. After an awkward, chance encounter, the two meet and begin to fall in love, but Yuusuke is still living in the shadow of the 2011 Tohoku earthquake and tsunami.",0,52,
1656,8645,en,The Happening,40.755,2008-06-11,5.3,2627,"['Thriller', 'Science Fiction']","When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore and his wife Alma flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister?",163403799,91,We've Sensed It. We've Seen The Signs. Now... It's Happening.
1657,10530,en,Pocahontas,38.5,1995-06-14,7.0,4626,"['Adventure', 'Animation', 'Family', 'Romance']","Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",346079773,85,An American legend comes to life.
1658,857,en,Saving Private Ryan,40.199,1998-07-24,8.2,12322,"['Drama', 'History', 'War']","As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",481840909,169,The mission is a man.
1659,109414,en,This Is the End,39.302,2013-06-12,6.2,5135,"['Action', 'Comedy']","While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",126041322,107,Nothing ruins a party like the end of the world.
1660,10014,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,44.995,1985-11-01,5.8,1273,['Horror'],"A new family moves into the house on Elm Street, and before long, the kids are again having nightmares about deceased child murderer Freddy Krueger. This time, Freddy attempts to possess a teenage boy to cause havoc in the real world, and can only be overcome if the boy's sweetheart can master her fear.",29999213,87,The Man of Your Dreams Is Back!
1661,11852,en,The Hot Chick,36.244,2002-12-13,6.3,1482,"['Comedy', 'Fantasy']","Not only is Jessica Spencer the most popular girl in school -- she is also the meanest. But things change for the attractive teen when a freak accident involving a cursed pair of earrings and a chance encounter at a gas station causes her to switch bodies with Clive, a sleazy crook. Jessica, in the form of the repulsive Clive, struggles to adjust to this radical alteration and sets out to get her own body back before the upcoming prom.",54639553,104,The hottest chick in town just switched bodies with the luckiest loser in the world.
1662,431821,ja,劇場版 魔法科高校の劣等生 星を呼ぶ少女,35.202,2017-06-17,6.1,30,"['Science Fiction', 'Action', 'Animation', 'Fantasy']","In the story, the seasons have changed and it will soon be the second spring. Tatsuya and Miyuki have finished their first year at First Magic High School and are on their spring break. The two go to their villa on the Ogasawara Island archipelago. After only a small moment of peace a lone young woman named Kokoa appears before them. She has abandoned the Naval base and she tells Tatsuya her one wish.",0,90,
1663,2300,en,Space Jam,48.88,1996-11-15,6.9,4761,"['Animation', 'Family', 'Comedy', 'Science Fiction']","Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun.",250200000,88,
1664,14411,en,Sinbad: Legend of the Seven Seas,41.423,2003-07-02,6.9,1555,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Action']","The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",80767884,90,
1665,207768,en,I Spit on Your Grave 2,35.023,2013-08-25,6.4,942,"['Thriller', 'Horror', 'Crime']","Naturally beautiful, Katie has just settled into New York where she, like many other young women, is trying to make it as a model. But what starts out as an innocent and simple photo shoot soon turns into something disturbingly unthinkable! Raped, tortured and kidnapped to a foreign country, Jessica is buried alive and left to die. Against all odds, she manages to escape. Severely injured, she will have to tap into the darkest places of the human psyche to not only survive, but to exact her revenge…",678604,106,The Terror. The Bloodshed. The Revenge.
1666,449176,en,"Love, Simon",31.878,2018-02-16,8.1,5153,"['Comedy', 'Drama', 'Romance']",Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,66316289,110,He's done keeping his story straight.
1667,121856,en,Assassin's Creed,38.084,2016-12-21,5.4,6553,"['Action', 'Adventure', 'Science Fiction']","Through unlocked genetic memories that allow him to relive the adventures of his ancestor in 15th century Spain, Callum Lynch discovers he's a descendant of the secret 'Assassins' society. After gaining incredible knowledge and skills, he is now poised to take on the oppressive Knights Templar in the present day.",240697856,115,Your destiny is in your blood.
1668,602,en,Independence Day,47.197,1996-06-25,6.8,7662,"['Action', 'Adventure', 'Science Fiction']","On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",817400891,145,Don't make plans for August.
1669,849938,en,Framed by My Husband,60.572,2021-07-10,2.0,1,"['TV Movie', 'Thriller']","A woman agrees to help her husband pay off an extortionist, but when the blackmailer is murdered she becomes the prime suspect, and discovers that the man she married has been leading a deadly double life.",0,85,
1670,81774,fr,Les Exploits d'un jeune Don Juan,35.055,1986-11-04,5.2,79,"['Comedy', 'Drama']","Roger is a 16-year-old who seeks to lose his virginity in this softcore erotic drama. His initial efforts are unsuccessful, but World War I breaks out and men are seen marching off to battle. Roger goes overboard when he is presented with several amorous opportunities.",0,95,
1671,82703,en,Mr. Peabody & Sherman,38.183,2014-02-07,6.7,1915,"['Animation', 'Adventure', 'Family']","A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",272912430,92,He's Leaving His Mark On History
1672,836691,en,Shark Beach with Chris Hemsworth,33.492,2021-07-05,6.4,4,['Documentary'],"Chris Hemsworth is on a mission to uncover the science of shark behavior and discover how humans and sharks can safely coexist. After an increase in local shark attacks along the east coast of Australia, Hemsworth seeks to understand different species of sharks and their behaviors while also exploring new preventative measures and the latest technology to help stave off shark-human encounters.",0,44,
1673,575293,fr,Sous les étoiles de Paris,30.841,2021-04-08,5.9,26,"['Drama', 'Comedy']","Christine’s life has not been easy lately. Her lonely routine is divided between free food banks distributions and wandering the streets. On a cold winter night she founds Suli, an 8-year-old Eritrean boy, sobbing in front of her shelter. Christine understands that he is lost and has been separated from his mother. Bounded by their marginal condition, they embark together on an emotional journey to find Suli’s mother in the underground world of Paris...",0,86,
